function_id,function_name,n,code_line,hits,time
1,levenshteinDistance,49,130,4802,24682
1,levenshteinDistance,49,131,2401,8514
1,levenshteinDistance,49,132,2401,9178
1,levenshteinDistance,50,120,1,6
1,levenshteinDistance,50,121,1,2
1,levenshteinDistance,50,122,1,119
1,levenshteinDistance,50,123,1,13
1,levenshteinDistance,50,124,51,121
1,levenshteinDistance,50,125,2550,7221
1,levenshteinDistance,50,126,2500,10325
1,levenshteinDistance,50,127,107,299
1,levenshteinDistance,50,129,2393,6055
1,levenshteinDistance,50,130,5000,25672
1,levenshteinDistance,50,131,2500,8929
1,levenshteinDistance,50,132,2500,9508
1,levenshteinDistance,51,120,1,5
1,levenshteinDistance,51,121,1,3
1,levenshteinDistance,51,122,1,111
1,levenshteinDistance,51,123,1,12
1,levenshteinDistance,51,124,52,152
1,levenshteinDistance,51,125,2652,7377
1,levenshteinDistance,51,126,2601,10793
1,levenshteinDistance,51,127,101,254
1,levenshteinDistance,51,129,2500,6332
1,levenshteinDistance,51,130,5202,25874
1,levenshteinDistance,51,131,2601,9217
1,levenshteinDistance,51,132,2601,9811
1,levenshteinDistance,52,120,1,5
1,levenshteinDistance,52,121,1,3
1,levenshteinDistance,52,122,1,143
1,levenshteinDistance,52,123,1,19
1,levenshteinDistance,52,124,53,122
1,levenshteinDistance,52,125,2756,7726
1,levenshteinDistance,52,126,2704,11032
1,levenshteinDistance,52,127,97,235
1,levenshteinDistance,52,129,2607,6588
1,levenshteinDistance,52,130,5408,27713
1,levenshteinDistance,52,131,2704,9511
1,levenshteinDistance,52,132,2704,10290
1,levenshteinDistance,53,120,1,5
1,levenshteinDistance,53,121,1,2
1,levenshteinDistance,53,122,1,150
1,levenshteinDistance,53,123,1,11
1,levenshteinDistance,53,124,54,159
1,levenshteinDistance,53,125,2862,7966
1,levenshteinDistance,53,126,2809,12494
1,levenshteinDistance,53,127,104,346
1,levenshteinDistance,53,129,2705,6777
1,levenshteinDistance,53,130,5618,29162
1,levenshteinDistance,53,131,2809,9866
1,levenshteinDistance,53,132,2809,10922
1,levenshteinDistance,54,120,1,5
1,levenshteinDistance,54,121,1,3
1,levenshteinDistance,54,122,1,121
1,levenshteinDistance,54,123,1,15
1,levenshteinDistance,54,124,55,161
1,levenshteinDistance,54,125,2970,9407
1,levenshteinDistance,54,126,2916,12340
1,levenshteinDistance,54,127,113,309
1,levenshteinDistance,54,129,2803,7071
1,levenshteinDistance,54,130,5832,31350
1,levenshteinDistance,54,131,2916,10732
1,levenshteinDistance,54,132,2916,11186
1,levenshteinDistance,55,120,1,6
1,levenshteinDistance,55,121,1,3
1,levenshteinDistance,55,122,1,150
1,levenshteinDistance,55,123,1,15
1,levenshteinDistance,55,124,56,167
1,levenshteinDistance,55,125,3080,9574
1,levenshteinDistance,55,126,3025,12446
1,levenshteinDistance,55,127,113,275
1,levenshteinDistance,55,129,2912,7402
1,levenshteinDistance,55,130,6050,30974
1,levenshteinDistance,55,131,3025,10961
1,levenshteinDistance,55,132,3025,11657
1,levenshteinDistance,56,120,1,5
1,levenshteinDistance,56,121,1,3
1,levenshteinDistance,56,122,1,122
1,levenshteinDistance,56,123,1,13
1,levenshteinDistance,56,124,57,144
1,levenshteinDistance,56,125,3192,9146
1,levenshteinDistance,56,126,3136,14274
1,levenshteinDistance,56,127,121,365
1,levenshteinDistance,56,129,3015,7663
1,levenshteinDistance,56,130,6272,32466
1,levenshteinDistance,56,131,3136,11087
1,levenshteinDistance,56,132,3136,12121
1,levenshteinDistance,57,120,1,5
1,levenshteinDistance,57,121,1,32
1,levenshteinDistance,57,122,1,138
1,levenshteinDistance,57,123,1,12
1,levenshteinDistance,57,124,58,177
1,levenshteinDistance,57,125,3306,9382
1,levenshteinDistance,57,126,3249,13304
1,levenshteinDistance,57,127,125,339
1,levenshteinDistance,57,129,3124,7994
1,levenshteinDistance,57,130,6498,33281
1,levenshteinDistance,57,131,3249,11600
1,levenshteinDistance,57,132,3249,12413
1,levenshteinDistance,58,120,1,4
1,levenshteinDistance,58,121,1,3
1,levenshteinDistance,58,122,1,199
1,levenshteinDistance,58,123,1,14
1,levenshteinDistance,58,124,59,230
1,levenshteinDistance,58,125,3422,10343
1,levenshteinDistance,58,126,3364,15312
1,levenshteinDistance,58,127,131,420
1,levenshteinDistance,58,129,3233,8737
1,levenshteinDistance,58,130,6728,38733
1,levenshteinDistance,58,131,3364,13936
1,levenshteinDistance,58,132,3364,13644
1,levenshteinDistance,59,120,1,13
1,levenshteinDistance,59,121,1,5
1,levenshteinDistance,59,122,1,243
1,levenshteinDistance,59,123,1,25
1,levenshteinDistance,59,124,60,191
1,levenshteinDistance,59,125,3540,9994
1,levenshteinDistance,59,126,3481,14363
1,levenshteinDistance,59,127,140,475
1,levenshteinDistance,59,129,3341,8459
1,levenshteinDistance,59,130,6962,37199
1,levenshteinDistance,59,131,3481,12571
1,levenshteinDistance,59,132,3481,13448
1,levenshteinDistance,60,120,1,9
1,levenshteinDistance,60,121,1,3
1,levenshteinDistance,60,122,1,137
1,levenshteinDistance,60,123,1,16
1,levenshteinDistance,60,124,61,150
1,levenshteinDistance,60,125,3660,10094
1,levenshteinDistance,60,126,3600,15173
1,levenshteinDistance,60,127,150,405
