function_id,function_name,n,code_line,hits,time
8,shell,59,45,437,4785
8,shell,59,46,192,1794
8,shell,59,47,192,1572
8,shell,59,48,245,2166
8,shell,59,49,5,52
8,shell,60,42,1,18
8,shell,60,43,6,39
8,shell,60,44,254,1981
8,shell,60,45,407,4837
8,shell,60,46,158,1519
8,shell,60,47,158,1255
8,shell,60,48,249,1910
8,shell,60,49,5,177
8,shell,61,42,1,14
8,shell,61,43,6,40
8,shell,61,44,259,2112
8,shell,61,45,438,5125
8,shell,61,46,184,2018
8,shell,61,47,184,1415
8,shell,61,48,254,2130
8,shell,61,49,5,49
8,shell,62,42,1,14
8,shell,62,43,6,163
8,shell,62,44,261,2071
8,shell,62,45,437,5076
8,shell,62,46,181,1653
8,shell,62,47,181,1316
8,shell,62,48,256,1934
8,shell,62,49,5,49
8,shell,63,42,1,15
8,shell,63,43,6,38
8,shell,63,44,266,2110
8,shell,63,45,472,4666
8,shell,63,46,211,2123
8,shell,63,47,211,1613
8,shell,63,48,261,2248
8,shell,63,49,5,49
8,shell,64,42,1,14
8,shell,64,43,6,34
8,shell,64,44,270,2341
8,shell,64,45,534,5707
8,shell,64,46,269,2351
8,shell,64,47,269,1902
8,shell,64,48,265,1916
8,shell,64,49,5,173
8,shell,65,42,1,14
8,shell,65,43,6,36
8,shell,65,44,275,3572
8,shell,65,45,476,4822
8,shell,65,46,206,1797
8,shell,65,47,206,1530
8,shell,65,48,270,2532
8,shell,65,49,5,46
8,shell,66,42,1,15
8,shell,66,43,6,35
8,shell,66,44,278,1948
8,shell,66,45,507,5332
8,shell,66,46,234,2090
8,shell,66,47,234,1689
8,shell,66,48,273,2228
8,shell,66,49,5,45
8,shell,67,42,1,13
8,shell,67,43,6,35
8,shell,67,44,283,2205
8,shell,67,45,523,5419
8,shell,67,46,245,2163
8,shell,67,47,245,1750
8,shell,67,48,278,2258
8,shell,67,49,5,47
8,shell,68,42,1,12
8,shell,68,43,6,32
8,shell,68,44,287,1955
8,shell,68,45,502,5507
8,shell,68,46,220,1811
8,shell,68,47,220,1690
8,shell,68,48,282,1819
8,shell,68,49,5,45
8,shell,69,42,1,11
8,shell,69,43,6,34
8,shell,69,44,292,2170
8,shell,69,45,514,5627
8,shell,69,46,227,2266
8,shell,69,47,227,1401
8,shell,69,48,287,2040
8,shell,69,49,5,46
8,shell,70,42,1,12
8,shell,70,43,6,33
8,shell,70,44,296,1965
8,shell,70,45,516,5589
8,shell,70,46,225,1870
8,shell,70,47,225,1709
8,shell,70,48,291,2262
8,shell,70,49,5,43
8,shell,71,42,1,13
8,shell,71,43,6,36
8,shell,71,44,301,2395
8,shell,71,45,578,5635
8,shell,71,46,282,2237
8,shell,71,47,282,2331
8,shell,71,48,296,2383
8,shell,71,49,5,46
8,shell,72,42,1,13
8,shell,72,43,6,41
8,shell,72,44,302,2747
8,shell,72,45,550,5135
8,shell,72,46,253,2101
8,shell,72,47,253,1589
8,shell,72,48,297,2001
8,shell,72,49,5,48
8,shell,73,42,1,12
8,shell,73,43,6,33
8,shell,73,44,307,2001
8,shell,73,45,519,5099
8,shell,73,46,217,1975
8,shell,73,47,217,1406
8,shell,73,48,302,2327
8,shell,73,49,5,45
8,shell,74,42,1,11
8,shell,74,43,6,30
8,shell,74,44,311,2097
8,shell,74,45,523,4970
8,shell,74,46,217,1721
8,shell,74,47,217,1396
8,shell,74,48,306,2145
8,shell,74,49,5,43
8,shell,75,42,1,12
8,shell,75,43,6,31
8,shell,75,44,316,2401
8,shell,75,45,534,5201
8,shell,75,46,223,1729
8,shell,75,47,223,1680
8,shell,75,48,311,2277
8,shell,75,49,5,44
8,shell,76,42,1,13
8,shell,76,43,6,31
8,shell,76,44,319,2274
8,shell,76,45,580,4911
8,shell,76,46,266,2101
8,shell,76,47,266,1629
8,shell,76,48,314,2038
8,shell,76,49,5,48
8,shell,77,42,1,12
8,shell,77,43,6,31
8,shell,77,44,324,2263
8,shell,77,45,583,5175
8,shell,77,46,264,1856
8,shell,77,47,264,1703
8,shell,77,48,319,2510
8,shell,77,49,5,172
8,shell,78,42,1,11
8,shell,78,43,6,32
8,shell,78,44,328,2060
8,shell,78,45,611,6099
8,shell,78,46,288,2128
8,shell,78,47,288,2146
8,shell,78,48,323,2183
8,shell,78,49,5,44
8,shell,79,42,1,13
8,shell,79,43,6,31
8,shell,79,44,333,2206
8,shell,79,45,613,5954
8,shell,79,46,285,2443
8,shell,79,47,285,1751
8,shell,79,48,328,2185
8,shell,79,49,5,41
8,shell,80,42,1,11
8,shell,80,43,6,32
8,shell,80,44,335,2124
8,shell,80,45,603,5754
8,shell,80,46,273,1899
8,shell,80,47,273,2066
8,shell,80,48,330,2442
8,shell,80,49,5,41
8,shell,81,42,1,12
8,shell,81,43,6,29
8,shell,81,44,340,2347
8,shell,81,45,634,5828
8,shell,81,46,299,2111
8,shell,81,47,299,1563
8,shell,81,48,335,2283
8,shell,81,49,5,41
8,shell,82,42,1,11
8,shell,82,43,6,29
8,shell,82,44,344,1976
8,shell,82,45,608,5165
8,shell,82,46,269,2270
8,shell,82,47,269,1511
8,shell,82,48,339,2308
8,shell,82,49,5,39
8,shell,83,42,1,11
8,shell,83,43,6,30
8,shell,83,44,349,2151
8,shell,83,45,629,5094
8,shell,83,46,285,2338
8,shell,83,47,285,1946
8,shell,83,48,344,2418
8,shell,83,49,5,165
8,shell,84,42,1,10
8,shell,84,43,6,30
8,shell,84,44,352,2309
8,shell,84,45,636,6209
8,shell,84,46,289,2067
8,shell,84,47,289,1662
8,shell,84,48,347,2360
8,shell,84,49,5,44
8,shell,85,42,1,12
8,shell,85,43,6,29
8,shell,85,44,357,2766
8,shell,85,45,672,5441
8,shell,85,46,320,2745
8,shell,85,47,320,1731
8,shell,85,48,352,2024
8,shell,85,49,5,39
8,shell,86,42,1,11
8,shell,86,43,6,28
8,shell,86,44,361,1941
8,shell,86,45,650,5495
8,shell,86,46,294,2192
8,shell,86,47,294,1689
8,shell,86,48,356,2003
8,shell,86,49,5,36
8,shell,87,42,1,10
8,shell,87,43,6,29
8,shell,87,44,366,2747
8,shell,87,45,678,5904
8,shell,87,46,317,2081
8,shell,87,47,317,1902
8,shell,87,48,361,2166
8,shell,87,49,5,37
8,shell,88,42,1,10
8,shell,88,43,6,27
8,shell,88,44,367,2102
8,shell,88,45,692,5738
8,shell,88,46,330,2276
8,shell,88,47,330,1750
8,shell,88,48,362,2268
8,shell,88,49,5,36
8,shell,89,42,1,12
8,shell,89,43,6,28
8,shell,89,44,372,2843
8,shell,89,45,676,5437
8,shell,89,46,309,2286
8,shell,89,47,309,1665
8,shell,89,48,367,2560
8,shell,89,49,5,38
8,shell,90,42,1,10
8,shell,90,43,6,28
8,shell,90,44,376,2594
8,shell,90,45,695,7415
8,shell,90,46,324,2428
8,shell,90,47,324,1724
8,shell,90,48,371,2652
8,shell,90,49,5,35
8,shell,91,42,1,11
8,shell,91,43,6,26
8,shell,91,44,381,2292
8,shell,91,45,727,5675
8,shell,91,46,351,2679
8,shell,91,47,351,1928
8,shell,91,48,376,2457
8,shell,91,49,5,37
