function_id,function_name,n,code_line,hits,time
7,selection_sort,101,38,101,451
7,selection_sort,102,36,103,337
7,selection_sort,102,37,102,1984
7,selection_sort,102,38,102,471
7,selection_sort,103,36,104,348
7,selection_sort,103,37,103,2000
7,selection_sort,103,38,103,468
7,selection_sort,104,36,105,368
7,selection_sort,104,37,104,2069
7,selection_sort,104,38,104,519
7,selection_sort,105,36,106,432
7,selection_sort,105,37,105,2115
7,selection_sort,105,38,105,419
7,selection_sort,106,36,107,428
7,selection_sort,106,37,106,2152
7,selection_sort,106,38,106,460
7,selection_sort,107,36,108,397
7,selection_sort,107,37,107,2199
7,selection_sort,107,38,107,456
7,selection_sort,108,36,109,402
7,selection_sort,108,37,108,2170
7,selection_sort,108,38,108,481
7,selection_sort,109,36,110,393
7,selection_sort,109,37,109,2250
7,selection_sort,109,38,109,519
7,selection_sort,110,36,111,353
7,selection_sort,110,37,110,2315
7,selection_sort,110,38,110,502
7,selection_sort,111,36,112,420
7,selection_sort,111,37,111,2294
7,selection_sort,111,38,111,459
7,selection_sort,112,36,113,386
7,selection_sort,112,37,112,2330
7,selection_sort,112,38,112,531
7,selection_sort,113,36,114,519
7,selection_sort,113,37,113,2877
7,selection_sort,113,38,113,582
7,selection_sort,114,36,115,457
7,selection_sort,114,37,114,2482
7,selection_sort,114,38,114,530
7,selection_sort,115,36,116,399
7,selection_sort,115,37,115,2409
7,selection_sort,115,38,115,548
7,selection_sort,116,36,117,362
7,selection_sort,116,37,116,2429
7,selection_sort,116,38,116,510
7,selection_sort,117,36,118,394
7,selection_sort,117,37,117,2462
7,selection_sort,117,38,117,477
7,selection_sort,118,36,119,439
7,selection_sort,118,37,118,2444
7,selection_sort,118,38,118,538
7,selection_sort,119,36,120,372
7,selection_sort,119,37,119,2511
7,selection_sort,119,38,119,526
7,selection_sort,120,36,121,372
7,selection_sort,120,37,120,2474
7,selection_sort,120,38,120,509
7,selection_sort,121,36,122,400
7,selection_sort,121,37,121,2516
7,selection_sort,121,38,121,511
7,selection_sort,122,36,123,464
7,selection_sort,122,37,122,2519
7,selection_sort,122,38,122,524
7,selection_sort,123,36,124,381
7,selection_sort,123,37,123,2528
7,selection_sort,123,38,123,544
7,selection_sort,124,36,125,413
7,selection_sort,124,37,124,2742
7,selection_sort,124,38,124,649
7,selection_sort,125,36,126,472
7,selection_sort,125,37,125,2864
7,selection_sort,125,38,125,502
7,selection_sort,126,36,127,396
7,selection_sort,126,37,126,2545
7,selection_sort,126,38,126,502
7,selection_sort,127,36,128,355
7,selection_sort,127,37,127,2628
7,selection_sort,127,38,127,521
7,selection_sort,128,36,129,421
7,selection_sort,128,37,128,2622
7,selection_sort,128,38,128,489
7,selection_sort,129,36,130,386
7,selection_sort,129,37,129,2552
7,selection_sort,129,38,129,533
7,selection_sort,130,36,131,427
7,selection_sort,130,37,130,2666
7,selection_sort,130,38,130,484
7,selection_sort,131,36,132,382
7,selection_sort,131,37,131,2643
7,selection_sort,131,38,131,547
7,selection_sort,132,36,133,504
7,selection_sort,132,37,132,2711
7,selection_sort,132,38,132,520
7,selection_sort,133,36,134,383
7,selection_sort,133,37,133,2718
7,selection_sort,133,38,133,517
7,selection_sort,134,36,135,433
7,selection_sort,134,37,134,2685
7,selection_sort,134,38,134,550
7,selection_sort,135,36,136,477
7,selection_sort,135,37,135,2842
7,selection_sort,135,38,135,529
7,selection_sort,136,36,137,479
7,selection_sort,136,37,136,2779
7,selection_sort,136,38,136,518
7,selection_sort,137,36,138,425
7,selection_sort,137,37,137,2872
7,selection_sort,137,38,137,554
7,selection_sort,138,36,139,432
7,selection_sort,138,37,138,2849
7,selection_sort,138,38,138,524
7,selection_sort,139,36,140,393
7,selection_sort,139,37,139,2943
7,selection_sort,139,38,139,539
7,selection_sort,140,36,141,462
7,selection_sort,140,37,140,2862
7,selection_sort,140,38,140,585
7,selection_sort,141,36,142,483
7,selection_sort,141,37,141,3059
7,selection_sort,141,38,141,570
7,selection_sort,142,36,143,494
7,selection_sort,142,37,142,3437
7,selection_sort,142,38,142,609
7,selection_sort,143,36,144,503
7,selection_sort,143,37,143,3696
7,selection_sort,143,38,143,684
7,selection_sort,144,36,145,495
7,selection_sort,144,37,144,3176
7,selection_sort,144,38,144,644
7,selection_sort,145,36,146,461
7,selection_sort,145,37,145,3169
7,selection_sort,145,38,145,534
7,selection_sort,146,36,147,522
7,selection_sort,146,37,146,3035
7,selection_sort,146,38,146,592
7,selection_sort,147,36,148,499
7,selection_sort,147,37,147,3186
7,selection_sort,147,38,147,532
7,selection_sort,148,36,149,464
7,selection_sort,148,37,148,3296
7,selection_sort,148,38,148,680
7,selection_sort,149,36,150,472
7,selection_sort,149,37,149,3213
7,selection_sort,149,38,149,576
7,selection_sort,150,36,151,532
7,selection_sort,150,37,150,3231
7,selection_sort,150,38,150,579
7,selection_sort,151,36,152,505
7,selection_sort,151,37,151,3332
7,selection_sort,151,38,151,609
7,selection_sort,152,36,153,505
7,selection_sort,152,37,152,3399
7,selection_sort,152,38,152,583
7,selection_sort,153,36,154,437
7,selection_sort,153,37,153,3367
7,selection_sort,153,38,153,634
7,selection_sort,154,36,155,519
7,selection_sort,154,37,154,3442
7,selection_sort,154,38,154,612
7,selection_sort,155,36,156,483
7,selection_sort,155,37,155,3389
7,selection_sort,155,38,155,568
7,selection_sort,156,36,157,503
7,selection_sort,156,37,156,3469
7,selection_sort,156,38,156,636
7,selection_sort,157,36,158,465
7,selection_sort,157,37,157,3813
7,selection_sort,157,38,157,694
7,selection_sort,158,36,159,560
7,selection_sort,158,37,158,3790
7,selection_sort,158,38,158,705
7,selection_sort,159,36,160,575
7,selection_sort,159,37,159,3505
7,selection_sort,159,38,159,613
7,selection_sort,160,36,161,540
7,selection_sort,160,37,160,3583
7,selection_sort,160,38,160,631
7,selection_sort,161,36,162,487
7,selection_sort,161,37,161,3697
7,selection_sort,161,38,161,607
7,selection_sort,162,36,163,517
7,selection_sort,162,37,162,3692
7,selection_sort,162,38,162,654
7,selection_sort,163,36,164,560
7,selection_sort,163,37,163,3772
7,selection_sort,163,38,163,669
7,selection_sort,164,36,165,749
7,selection_sort,164,37,164,3997
7,selection_sort,164,38,164,699
7,selection_sort,165,36,166,642
7,selection_sort,165,37,165,4251
7,selection_sort,165,38,165,624
7,selection_sort,166,36,167,559
7,selection_sort,166,37,166,4275
7,selection_sort,166,38,166,703
7,selection_sort,167,36,168,746
7,selection_sort,167,37,167,4143
7,selection_sort,167,38,167,704
7,selection_sort,168,36,169,583
7,selection_sort,168,37,168,3929
7,selection_sort,168,38,168,722
7,selection_sort,169,36,170,546
7,selection_sort,169,37,169,3962
7,selection_sort,169,38,169,662
7,selection_sort,170,36,171,557
7,selection_sort,170,37,170,4095
7,selection_sort,170,38,170,693
7,selection_sort,171,36,172,638
7,selection_sort,171,37,171,4203
7,selection_sort,171,38,171,747
7,selection_sort,172,36,173,574
7,selection_sort,172,37,172,4130
7,selection_sort,172,38,172,762
7,selection_sort,173,36,174,521
7,selection_sort,173,37,173,4189
7,selection_sort,173,38,173,726
7,selection_sort,174,36,175,514
7,selection_sort,174,37,174,4118
7,selection_sort,174,38,174,701
7,selection_sort,175,36,176,576
7,selection_sort,175,37,175,4171
7,selection_sort,175,38,175,701
7,selection_sort,176,36,177,530
7,selection_sort,176,37,176,4201
7,selection_sort,176,38,176,705
7,selection_sort,177,36,178,517
7,selection_sort,177,37,177,4319
7,selection_sort,177,38,177,705
7,selection_sort,178,36,179,567
7,selection_sort,178,37,178,4338
7,selection_sort,178,38,178,726
7,selection_sort,179,36,180,594
7,selection_sort,179,37,179,4419
7,selection_sort,179,38,179,728
7,selection_sort,180,36,181,544
7,selection_sort,180,37,180,4407
7,selection_sort,180,38,180,733
7,selection_sort,181,36,182,558
7,selection_sort,181,37,181,4530
7,selection_sort,181,38,181,773
7,selection_sort,182,36,183,574
7,selection_sort,182,37,182,4549
7,selection_sort,182,38,182,718
7,selection_sort,183,36,184,608
7,selection_sort,183,37,183,4747
7,selection_sort,183,38,183,744
7,selection_sort,184,36,185,636
7,selection_sort,184,37,184,4905
7,selection_sort,184,38,184,784
7,selection_sort,185,36,186,653
7,selection_sort,185,37,185,4929
7,selection_sort,185,38,185,813
7,selection_sort,186,36,187,612
7,selection_sort,186,37,186,4794
7,selection_sort,186,38,186,750
7,selection_sort,187,36,188,679
7,selection_sort,187,37,187,4864
7,selection_sort,187,38,187,714
7,selection_sort,188,36,189,602
7,selection_sort,188,37,188,4847
7,selection_sort,188,38,188,758
7,selection_sort,189,36,190,665
7,selection_sort,189,37,189,4940
7,selection_sort,189,38,189,748
7,selection_sort,190,36,191,669
7,selection_sort,190,37,190,4915
7,selection_sort,190,38,190,731
7,selection_sort,191,36,192,611
7,selection_sort,191,37,191,4946
7,selection_sort,191,38,191,726
7,selection_sort,192,36,193,677
7,selection_sort,192,37,192,4969
7,selection_sort,192,38,192,759
7,selection_sort,193,36,194,626
7,selection_sort,193,37,193,5050
7,selection_sort,193,38,193,724
7,selection_sort,194,36,195,841
7,selection_sort,194,37,194,5225
7,selection_sort,194,38,194,777
7,selection_sort,195,36,196,725
7,selection_sort,195,37,195,5442
7,selection_sort,195,38,195,823
7,selection_sort,196,36,197,639
7,selection_sort,196,37,196,5118
7,selection_sort,196,38,196,805
7,selection_sort,197,36,198,700
7,selection_sort,197,37,197,5216
7,selection_sort,197,38,197,847
7,selection_sort,198,36,199,733
7,selection_sort,198,37,198,5331
7,selection_sort,198,38,198,796
7,selection_sort,199,36,200,744
